date,open,high,low,close,volume,timestamp
2023-04-11 07:00:00+00:00,30021.0,30158.0,30021.0,30095.3,15972.268999999998,1681196400000
2023-04-11 08:00:00+00:00,30095.3,30140.0,30029.8,30091.1,13334.501,1681200000000
2023-04-11 09:00:00+00:00,30091.1,30091.2,29966.0,30043.9,14803.008999999998,1681203600000
2023-04-11 10:00:00+00:00,30043.9,30132.0,30000.1,30114.3,13044.07,1681207200000
2023-04-11 11:00:00+00:00,30114.2,30119.2,30040.0,30045.0,12021.921,1681210800000
2023-04-11 12:00:00+00:00,30045.1,30235.0,29990.4,30088.4,26656.767000000003,1681214400000
2023-04-11 13:00:00+00:00,30088.4,30269.0,30063.0,30233.4,26411.713,1681218000000
2023-04-11 14:00:00+00:00,30233.5,30280.0,29938.9,30047.8,41436.704,1681221600000
2023-04-11 15:00:00+00:00,30047.8,30246.8,30026.3,30179.4,23017.077999999998,1681225200000
2023-04-11 16:00:00+00:00,30179.5,30258.8,30080.1,30114.3,20274.099,1681228800000
2023-04-11 17:00:00+00:00,30114.4,30209.4,30017.8,30194.1,18484.034,1681232400000
2023-04-11 18:00:00+00:00,30194.1,30236.6,30138.0,30219.7,11525.533000000001,1681236000000
2023-04-11 19:00:00+00:00,30219.8,30564.0,30085.0,30121.9,62655.806,1681239600000
2023-04-11 20:00:00+00:00,30122.0,30165.1,29896.0,30148.4,36305.546,1681243200000
2023-04-11 21:00:00+00:00,30148.5,30236.0,30110.8,30174.1,10480.166,1681246800000
2023-04-11 22:00:00+00:00,30174.1,30269.9,30127.6,30250.9,10632.899,1681250400000
2023-04-11 23:00:00+00:00,30250.9,30267.4,30145.8,30185.1,9692.162,1681254000000
2023-04-12 00:00:00+00:00,30185.1,30350.0,30183.9,30213.0,15865.448,1681257600000
2023-04-12 01:00:00+00:00,30213.0,30279.3,30104.0,30157.2,14956.938,1681261200000
2023-04-12 02:00:00+00:00,30157.2,30159.6,29811.0,29909.4,46684.697,1681264800000
2023-04-12 03:00:00+00:00,29909.5,29979.0,29838.5,29914.8,15996.497,1681268400000
2023-04-12 04:00:00+00:00,29914.8,29983.9,29874.4,29962.1,9494.2,1681272000000
2023-04-12 05:00:00+00:00,29962.1,29986.0,29873.0,29908.2,9471.136,1681275600000
2023-04-12 06:00:00+00:00,29908.1,29953.3,29829.5,29921.0,12323.691,1681279200000
2023-04-12 07:00:00+00:00,29921.0,30063.0,29910.7,29979.4,16499.551,1681282800000
2023-04-12 08:00:00+00:00,29979.5,30041.2,29900.1,29900.7,11859.643999999998,1681286400000
2023-04-12 09:00:00+00:00,29900.7,30000.0,29881.4,29996.3,11662.371000000001,1681290000000
2023-04-12 10:00:00+00:00,29996.2,30015.0,29960.0,29979.8,6824.203,1681293600000
2023-04-12 11:00:00+00:00,29979.7,30010.0,29930.1,30003.7,7557.46,1681297200000
2023-04-12 12:00:00+00:00,30003.7,30480.0,29910.0,30132.7,98315.933,1681300800000
2023-04-12 13:00:00+00:00,30132.6,30330.0,29940.0,30039.6,55714.335999999996,1681304400000
2023-04-12 14:00:00+00:00,30039.6,30250.0,30000.1,30006.5,43001.030999999995,1681308000000
2023-04-12 15:00:00+00:00,30006.6,30050.0,29620.0,29948.0,69328.1,1681311600000
2023-04-12 16:00:00+00:00,29948.0,30030.0,29900.0,29922.2,17995.668,1681315200000
2023-04-12 17:00:00+00:00,29922.2,30087.7,29900.0,30007.9,18627.942,1681318800000
2023-04-12 18:00:00+00:00,30007.9,30047.4,29830.0,29901.1,22496.459,1681322400000
2023-04-12 19:00:00+00:00,29901.1,29935.4,29736.0,29789.5,18489.087,1681326000000
2023-04-12 20:00:00+00:00,29789.5,29950.0,29761.9,29934.8,11050.973999999998,1681329600000
2023-04-12 21:00:00+00:00,29934.8,29970.0,29880.0,29934.7,7938.4130000000005,1681333200000
2023-04-12 22:00:00+00:00,29934.7,29966.5,29772.0,29832.2,12713.241000000002,1681336800000
2023-04-12 23:00:00+00:00,29832.2,29928.8,29808.0,29875.0,8801.41,1681340400000
2023-04-13 00:00:00+00:00,29874.9,30027.4,29836.7,29972.8,13742.642,1681344000000
2023-04-13 01:00:00+00:00,29972.9,30069.4,29928.0,30048.9,10768.469,1681347600000
2023-04-13 02:00:00+00:00,30048.9,30270.0,29977.0,30105.4,18654.637,1681351200000
2023-04-13 03:00:00+00:00,30105.4,30111.7,30023.8,30057.3,9270.205,1681354800000
2023-04-13 04:00:00+00:00,30057.2,30097.0,30029.6,30038.7,5848.16,1681358400000
2023-04-13 05:00:00+00:00,30038.7,30120.0,30025.4,30091.2,5904.875,1681362000000
2023-04-13 06:00:00+00:00,30091.2,30107.1,29980.1,30000.3,9523.63,1681365600000
2023-04-13 07:00:00+00:00,30000.3,30093.7,29989.0,30054.1,7585.65,1681369200000
2023-04-13 08:00:00+00:00,30054.0,30267.7,30025.7,30179.0,31760.645,1681372800000
2023-04-13 09:00:00+00:00,30179.0,30369.0,30134.2,30192.7,41030.443,1681376400000
2023-04-13 10:00:00+00:00,30192.6,30235.7,30134.4,30191.0,9823.31,1681380000000
2023-04-13 11:00:00+00:00,30191.0,30230.7,30140.2,30149.2,9424.539,1681383600000
2023-04-13 12:00:00+00:00,30149.1,30300.0,30116.5,30259.0,25849.841,1681387200000
2023-04-13 13:00:00+00:00,30258.9,30329.3,30150.0,30164.3,24785.682,1681390800000
2023-04-13 14:00:00+00:00,30164.3,30555.9,30157.1,30428.3,51401.087999999996,1681394400000
2023-04-13 15:00:00+00:00,30428.3,30648.9,30285.5,30422.5,45298.733,1681398000000
2023-04-13 16:00:00+00:00,30422.6,30465.7,30242.1,30312.7,23063.596,1681401600000
2023-04-13 17:00:00+00:00,30312.7,30433.5,30266.5,30419.9,17536.245,1681405200000
2023-04-13 18:00:00+00:00,30419.9,30539.7,30398.0,30427.5,18078.807,1681408800000
2023-04-13 19:00:00+00:00,30427.4,30427.5,30290.6,30323.1,17788.915,1681412400000
2023-04-13 20:00:00+00:00,30323.0,30323.1,30185.0,30233.0,16141.207,1681416000000
2023-04-13 21:00:00+00:00,30233.0,30314.5,30225.5,30264.9,5611.276,1681419600000
2023-04-13 22:00:00+00:00,30265.0,30385.2,30264.9,30287.7,9426.235999999999,1681423200000
2023-04-13 23:00:00+00:00,30287.8,30380.0,30262.0,30362.7,7863.6630000000005,1681426800000
2023-04-14 00:00:00+00:00,30362.7,30822.8,30293.0,30741.3,61770.177,1681430400000
2023-04-14 01:00:00+00:00,30741.4,30950.0,30681.0,30776.4,42785.518,1681434000000
2023-04-14 02:00:00+00:00,30776.3,30811.7,30516.4,30595.0,25698.031000000003,1681437600000
2023-04-14 03:00:00+00:00,30595.0,30727.2,30548.5,30684.6,13529.9,1681441200000
2023-04-14 04:00:00+00:00,30684.5,30748.0,30665.9,30700.9,9545.091,1681444800000
2023-04-14 05:00:00+00:00,30700.9,30836.6,30687.8,30786.8,17246.636000000002,1681448400000
2023-04-14 06:00:00+00:00,30786.8,31059.0,30700.0,30939.0,40593.989,1681452000000
2023-04-14 07:00:00+00:00,30939.0,30962.2,30730.0,30739.9,27666.766,1681455600000
2023-04-14 08:00:00+00:00,30739.9,30794.0,30647.0,30722.7,19820.981,1681459200000
2023-04-14 09:00:00+00:00,30722.7,30783.9,30685.0,30779.5,11828.968,1681462800000
2023-04-14 10:00:00+00:00,30779.5,30819.3,30737.0,30755.4,11084.053,1681466400000
2023-04-14 11:00:00+00:00,30755.4,30799.9,30710.0,30790.0,9085.141,1681470000000
2023-04-14 12:00:00+00:00,30789.9,30840.0,30557.5,30606.5,35891.055,1681473600000
2023-04-14 13:00:00+00:00,30606.5,30737.9,30600.0,30701.7,22401.492000000002,1681477200000
2023-04-14 14:00:00+00:00,30701.6,30740.3,30433.6,30584.7,39671.712,1681480800000
2023-04-14 15:00:00+00:00,30584.6,30618.0,30080.1,30226.7,75911.918,1681484400000
2023-04-14 16:00:00+00:00,30226.7,30264.3,29925.0,30132.5,48314.28599999999,1681488000000
2023-04-14 17:00:00+00:00,30132.6,30273.6,30110.2,30260.5,24918.895,1681491600000
2023-04-14 18:00:00+00:00,30260.6,30340.8,30224.8,30260.8,17114.161,1681495200000
2023-04-14 19:00:00+00:00,30260.9,30337.8,30179.6,30311.2,11886.626,1681498800000
2023-04-14 20:00:00+00:00,30311.1,30500.0,30260.0,30429.9,23153.176,1681502400000
2023-04-14 21:00:00+00:00,30429.8,30493.2,30376.1,30431.8,10242.953000000001,1681506000000
2023-04-14 22:00:00+00:00,30431.8,30438.0,30390.0,30416.2,6205.272,1681509600000
2023-04-14 23:00:00+00:00,30416.2,30470.8,30348.5,30453.1,9024.818000000001,1681513200000
2023-04-15 00:00:00+00:00,30453.0,30599.9,30359.6,30361.1,18935.467,1681516800000
2023-04-15 01:00:00+00:00,30361.1,30395.1,30270.0,30355.7,11512.194,1681520400000
2023-04-15 02:00:00+00:00,30355.8,30430.4,30333.0,30366.0,6518.642,1681524000000
2023-04-15 03:00:00+00:00,30366.1,30414.8,30350.0,30367.1,4253.913,1681527600000
2023-04-15 04:00:00+00:00,30367.0,30383.6,30327.4,30348.1,5747.897,1681531200000
2023-04-15 05:00:00+00:00,30348.1,30415.7,30344.5,30410.0,4283.05,1681534800000
2023-04-15 06:00:00+00:00,30410.0,30423.3,30345.6,30376.4,3698.992,1681538400000
2023-04-15 07:00:00+00:00,30376.5,30464.0,30375.6,30416.6,6499.793000000001,1681542000000
2023-04-15 08:00:00+00:00,30416.6,30449.0,30348.7,30371.2,6293.655,1681545600000
2023-04-15 09:00:00+00:00,30371.2,30456.6,30371.2,30444.2,6165.411999999999,1681549200000
2023-04-15 10:00:00+00:00,30444.2,30460.0,30384.0,30400.1,5360.384,1681552800000
2023-04-15 11:00:00+00:00,30400.0,30429.0,30340.6,30371.0,7141.161,1681556400000
2023-04-15 12:00:00+00:00,30370.9,30432.1,30359.8,30407.3,4704.784000000001,1681560000000
2023-04-15 13:00:00+00:00,30407.4,30430.0,30270.7,30320.3,11333.953000000001,1681563600000
2023-04-15 14:00:00+00:00,30320.4,30374.3,30288.0,30352.2,7859.483,1681567200000
2023-04-15 15:00:00+00:00,30352.3,30416.0,30312.2,30319.9,8921.849,1681570800000
2023-04-15 16:00:00+00:00,30319.9,30333.0,30240.3,30306.3,15274.341999999999,1681574400000
2023-04-15 17:00:00+00:00,30306.2,30310.0,30186.0,30234.5,11872.479,1681578000000
2023-04-15 18:00:00+00:00,30234.6,30295.0,30232.0,30287.9,4788.082,1681581600000
2023-04-15 19:00:00+00:00,30287.8,30320.0,30211.2,30318.8,6926.7519999999995,1681585200000
2023-04-15 20:00:00+00:00,30318.9,30333.0,30250.0,30268.2,5433.955,1681588800000
2023-04-15 21:00:00+00:00,30268.2,30296.0,30228.3,30251.9,4673.883,1681592400000
2023-04-15 22:00:00+00:00,30251.9,30350.0,30220.4,30334.0,8115.101,1681596000000
2023-04-15 23:00:00+00:00,30334.1,30347.5,30268.1,30280.4,3918.8590000000004,1681599600000
2023-04-16 00:00:00+00:00,30280.4,30311.0,30258.0,30270.2,4328.101,1681603200000
2023-04-16 01:00:00+00:00,30270.1,30270.2,30102.0,30228.0,14981.964,1681606800000
2023-04-16 02:00:00+00:00,30228.0,30279.5,30215.3,30258.7,4021.159,1681610400000
2023-04-16 03:00:00+00:00,30258.7,30269.8,30221.6,30249.0,3177.7209999999995,1681614000000
2023-04-16 04:00:00+00:00,30249.0,30309.9,30240.5,30291.8,4836.460999999999,1681617600000
2023-04-16 05:00:00+00:00,30291.7,30329.8,30276.4,30296.7,6216.931,1681621200000
2023-04-16 06:00:00+00:00,30296.7,30340.0,30289.1,30289.1,3398.005,1681624800000
2023-04-16 07:00:00+00:00,30289.2,30397.4,30279.6,30330.8,6851.818,1681628400000
2023-04-16 08:00:00+00:00,30330.8,30345.1,30312.9,30322.7,3220.191,1681632000000
2023-04-16 09:00:00+00:00,30322.8,30322.8,30243.0,30268.7,8573.574,1681635600000
2023-04-16 10:00:00+00:00,30268.6,30282.0,30246.9,30280.0,4411.097,1681639200000
2023-04-16 11:00:00+00:00,30280.0,30314.7,30210.0,30220.1,6832.721,1681642800000
2023-04-16 12:00:00+00:00,30220.1,30273.0,30212.9,30250.1,7893.37,1681646400000
2023-04-16 13:00:00+00:00,30250.1,30256.2,30142.5,30241.0,12816.204,1681650000000
2023-04-16 14:00:00+00:00,30241.0,30319.5,30231.9,30304.0,9949.99,1681653600000
2023-04-16 15:00:00+00:00,30304.0,30363.2,30289.5,30324.7,9471.514000000001,1681657200000
2023-04-16 16:00:00+00:00,30324.7,30338.9,30252.3,30334.9,8246.375,1681660800000
2023-04-16 17:00:00+00:00,30335.0,30377.8,30287.9,30292.1,6632.159000000001,1681664400000
2023-04-16 18:00:00+00:00,30292.0,30488.4,30288.9,30487.1,9583.748,1681668000000
2023-04-16 19:00:00+00:00,30487.1,30560.0,30270.6,30306.0,33150.367999999995,1681671600000
2023-04-16 20:00:00+00:00,30306.0,30391.7,30170.9,30334.4,21782.812,1681675200000
2023-04-16 21:00:00+00:00,30334.4,30383.6,30261.9,30377.3,7576.276,1681678800000
2023-04-16 22:00:00+00:00,30377.2,30399.9,30282.8,30314.7,5914.1230000000005,1681682400000
2023-04-16 23:00:00+00:00,30314.7,30333.0,30230.4,30286.6,6359.3369999999995,1681686000000
2023-04-17 00:00:00+00:00,30286.6,30307.4,29763.1,29833.0,61633.426,1681689600000
2023-04-17 01:00:00+00:00,29833.0,29983.9,29714.1,29932.6,26853.168999999998,1681693200000
2023-04-17 02:00:00+00:00,29932.6,30092.4,29871.3,30006.3,15319.537,1681696800000
2023-04-17 03:00:00+00:00,30006.3,30029.1,29936.1,29966.5,7775.525,1681700400000
2023-04-17 04:00:00+00:00,29966.5,29973.5,29890.0,29968.6,7732.991,1681704000000
2023-04-17 05:00:00+00:00,29968.6,29994.6,29921.0,29984.0,6132.674,1681707600000
2023-04-17 06:00:00+00:00,29983.9,29992.3,29871.7,29890.0,7670.655,1681711200000
2023-04-17 07:00:00+00:00,29890.1,29929.9,29822.0,29831.1,11740.511,1681714800000
2023-04-17 08:00:00+00:00,29831.2,29913.5,29781.6,29907.2,14142.63,1681718400000
2023-04-17 09:00:00+00:00,29907.3,29913.6,29840.0,29871.0,6843.89,1681722000000
2023-04-17 10:00:00+00:00,29870.9,29888.0,29750.0,29880.6,16522.857,1681725600000
2023-04-17 11:00:00+00:00,29880.7,29885.7,29283.8,29558.1,56406.597,1681729200000
2023-04-17 12:00:00+00:00,29558.1,29589.4,29428.0,29520.0,31833.617000000002,1681732800000
2023-04-17 13:00:00+00:00,29520.0,29529.9,29231.0,29391.1,50153.907999999996,1681736400000
2023-04-17 14:00:00+00:00,29391.0,29468.9,29340.0,29425.1,23923.129,1681740000000
2023-04-17 15:00:00+00:00,29425.1,29454.0,29219.9,29346.5,25944.73,1681743600000
2023-04-17 16:00:00+00:00,29346.5,29470.0,29316.3,29450.7,21783.509,1681747200000
2023-04-17 17:00:00+00:00,29450.7,29522.4,29432.4,29450.0,11407.819,1681750800000
2023-04-17 18:00:00+00:00,29450.0,29565.0,29442.6,29511.4,11501.618,1681754400000
2023-04-17 19:00:00+00:00,29511.4,29565.0,29441.3,29459.6,10354.836,1681758000000
2023-04-17 20:00:00+00:00,29459.6,29484.6,29414.1,29436.1,9262.259,1681761600000
2023-04-17 21:00:00+00:00,29436.0,29460.0,29370.0,29438.3,7208.019,1681765200000
2023-04-17 22:00:00+00:00,29438.2,29524.0,29438.2,29491.7,6328.724,1681768800000
2023-04-17 23:00:00+00:00,29491.7,29497.9,29380.0,29420.0,7041.918000000001,1681772400000
2023-04-18 00:00:00+00:00,29420.1,29439.8,29250.0,29356.0,13807.628,1681776000000
2023-04-18 01:00:00+00:00,29356.0,29412.3,29078.1,29360.5,34147.742,1681779600000
2023-04-18 02:00:00+00:00,29360.6,29477.9,29360.6,29453.2,11947.518999999998,1681783200000
2023-04-18 03:00:00+00:00,29453.3,29485.0,29425.0,29431.7,5771.08,1681786800000
2023-04-18 04:00:00+00:00,29431.6,29496.0,29426.6,29480.2,6040.384,1681790400000
2023-04-18 05:00:00+00:00,29480.3,29595.0,29480.2,29530.1,14547.844,1681794000000
2023-04-18 06:00:00+00:00,29530.1,29729.7,29530.0,29702.9,24152.947999999997,1681797600000
2023-04-18 07:00:00+00:00,29703.0,29790.0,29655.1,29756.8,15122.753999999999,1681801200000
2023-04-18 08:00:00+00:00,29756.8,29818.0,29678.2,29689.2,15694.386999999999,1681804800000
2023-04-18 09:00:00+00:00,29689.2,29940.0,29680.1,29887.0,22969.089,1681808400000
2023-04-18 10:00:00+00:00,29887.0,29973.1,29850.1,29888.2,17369.383,1681812000000
2023-04-18 11:00:00+00:00,29888.1,30378.0,29874.2,30369.7,64337.032999999996,1681815600000
2023-04-18 12:00:00+00:00,30369.7,30480.0,30266.4,30290.8,50173.894,1681819200000
2023-04-18 13:00:00+00:00,30290.9,30425.0,30268.0,30362.4,24045.028,1681822800000
2023-04-18 14:00:00+00:00,30362.3,30377.7,30100.0,30230.3,41887.73,1681826400000
2023-04-18 15:00:00+00:00,30230.4,30274.1,30082.8,30170.2,27684.224,1681830000000
2023-04-18 16:00:00+00:00,30170.1,30250.0,30138.0,30209.8,16028.528,1681833600000
2023-04-18 17:00:00+00:00,30209.7,30246.1,30000.2,30013.5,20534.657,1681837200000
2023-04-18 18:00:00+00:00,30013.4,30269.7,29927.6,30135.8,40411.972,1681840800000
2023-04-18 19:00:00+00:00,30135.9,30227.0,30085.8,30205.8,12123.113000000001,1681844400000
2023-04-18 20:00:00+00:00,30205.8,30450.0,30132.9,30416.6,23556.55,1681848000000
2023-04-18 21:00:00+00:00,30416.6,30438.1,30272.4,30365.0,13172.303999999998,1681851600000
2023-04-18 22:00:00+00:00,30365.1,30398.8,30280.0,30357.5,8236.443000000001,1681855200000
2023-04-18 23:00:00+00:00,30357.5,30399.1,30287.5,30365.8,9427.036,1681858800000
2023-04-19 00:00:00+00:00,30365.8,30410.0,30267.4,30306.4,12008.54,1681862400000
2023-04-19 01:00:00+00:00,30306.5,30334.5,30206.1,30222.6,9968.084,1681866000000
2023-04-19 02:00:00+00:00,30222.6,30250.0,30107.2,30191.1,14174.906,1681869600000
2023-04-19 03:00:00+00:00,30191.0,30270.8,30160.0,30199.9,6141.314,1681873200000
2023-04-19 04:00:00+00:00,30199.9,30229.6,30130.0,30189.9,8148.181,1681876800000
2023-04-19 05:00:00+00:00,30189.9,30326.9,30160.8,30254.1,9333.935,1681880400000
2023-04-19 06:00:00+00:00,30254.0,30263.7,29985.1,29989.8,25044.931,1681884000000
2023-04-19 07:00:00+00:00,29989.9,30107.0,29960.0,30064.8,15143.864,1681887600000
2023-04-19 08:00:00+00:00,30064.7,30067.1,28800.0,29148.0,138714.598,1681891200000
2023-04-19 09:00:00+00:00,29148.1,29305.8,29017.8,29184.9,44214.545999999995,1681894800000
2023-04-19 10:00:00+00:00,29185.0,29261.7,29065.1,29240.0,23936.527000000002,1681898400000
2023-04-19 11:00:00+00:00,29240.0,29329.4,29217.4,29299.9,17845.86,1681902000000
2023-04-19 12:00:00+00:00,29300.0,29300.0,29159.0,29210.0,14764.175,1681905600000
2023-04-19 13:00:00+00:00,29209.9,29329.9,29164.7,29317.7,16602.517,1681909200000
2023-04-19 14:00:00+00:00,29317.6,29490.0,29312.0,29376.5,32860.717000000004,1681912800000
2023-04-19 15:00:00+00:00,29376.6,29414.7,29015.0,29247.9,34102.521,1681916400000
2023-04-19 16:00:00+00:00,29248.0,29357.2,29224.0,29296.4,14018.659,1681920000000
2023-04-19 17:00:00+00:00,29296.4,29309.7,29033.0,29301.8,22744.332000000002,1681923600000
2023-04-19 18:00:00+00:00,29301.8,29340.0,29201.0,29260.1,14002.883,1681927200000
2023-04-19 19:00:00+00:00,29260.0,29334.9,29180.0,29210.6,10854.441,1681930800000
2023-04-19 20:00:00+00:00,29210.5,29309.7,29129.5,29222.9,13928.778999999999,1681934400000
2023-04-19 21:00:00+00:00,29223.0,29231.4,28800.0,29165.0,56221.255,1681938000000
2023-04-19 22:00:00+00:00,29165.0,29230.5,29017.8,29068.0,18611.166,1681941600000
2023-04-19 23:00:00+00:00,29068.0,29080.0,28557.3,28795.1,70479.379,1681945200000
2023-04-20 00:00:00+00:00,28795.0,28957.0,28704.2,28911.0,27203.481,1681948800000
2023-04-20 01:00:00+00:00,28911.0,28994.4,28826.6,28919.4,15640.44,1681952400000
2023-04-20 02:00:00+00:00,28919.4,28947.6,28700.0,28734.4,17495.483,1681956000000
2023-04-20 03:00:00+00:00,28734.4,28870.0,28520.2,28850.1,31560.725,1681959600000
2023-04-20 04:00:00+00:00,28850.0,28944.9,28832.4,28855.2,14838.403999999999,1681963200000
2023-04-20 05:00:00+00:00,28855.2,28932.5,28803.5,28884.6,9724.671999999999,1681966800000
2023-04-20 06:00:00+00:00,28884.6,29078.0,28882.3,28911.2,22915.833,1681970400000
2023-04-20 07:00:00+00:00,28911.1,28932.4,28837.2,28857.7,11481.675,1681974000000
2023-04-20 08:00:00+00:00,28857.7,28938.0,28707.5,28819.0,19868.455,1681977600000
2023-04-20 09:00:00+00:00,28819.0,28898.4,28808.3,28852.2,8886.479,1681981200000
2023-04-20 10:00:00+00:00,28852.2,28895.0,28765.4,28838.9,9903.829,1681984800000
2023-04-20 11:00:00+00:00,28838.9,28848.5,28575.6,28601.6,29531.147999999997,1681988400000
2023-04-20 12:00:00+00:00,28601.5,28940.0,28300.0,28876.3,75341.034,1681992000000
2023-04-20 13:00:00+00:00,28876.3,28886.4,28697.5,28803.9,28590.78,1681995600000
2023-04-20 14:00:00+00:00,28803.9,28858.0,28658.4,28706.6,20841.837,1681999200000
2023-04-20 15:00:00+00:00,28706.5,28724.3,28414.6,28492.3,39519.46,1682002800000
2023-04-20 16:00:00+00:00,28492.4,28650.0,28200.0,28428.5,59652.935999999994,1682006400000
2023-04-20 17:00:00+00:00,28428.6,28595.6,28332.5,28441.2,33008.785,1682010000000
2023-04-20 18:00:00+00:00,28441.1,28519.6,28265.0,28351.5,30955.735,1682013600000
2023-04-20 19:00:00+00:00,28351.5,28353.8,27983.0,28091.2,62585.416,1682017200000
2023-04-20 20:00:00+00:00,28091.2,28319.7,27995.1,28192.6,28489.022,1682020800000
2023-04-20 21:00:00+00:00,28192.5,28270.0,28150.0,28220.8,13328.091999999999,1682024400000
2023-04-20 22:00:00+00:00,28220.7,28358.4,28162.4,28238.9,17658.298,1682028000000
2023-04-20 23:00:00+00:00,28239.0,28305.0,28167.0,28229.9,10157.267,1682031600000
2023-04-21 00:00:00+00:00,28229.9,28368.9,28076.1,28279.4,27983.965,1682035200000
2023-04-21 01:00:00+00:00,28279.4,28310.8,28178.0,28186.0,10377.287,1682038800000
2023-04-21 02:00:00+00:00,28186.0,28241.8,28122.0,28240.6,10118.162,1682042400000
2023-04-21 03:00:00+00:00,28240.7,28325.0,28230.8,28309.1,9916.128,1682046000000
2023-04-21 04:00:00+00:00,28309.2,28332.3,28216.5,28225.9,9233.806,1682049600000
2023-04-21 05:00:00+00:00,28225.9,28248.3,28140.8,28143.1,11832.942,1682053200000
2023-04-21 06:00:00+00:00,28143.1,28210.9,27800.0,27906.5,58267.24,1682056800000
2023-04-21 07:00:00+00:00,27906.0,28159.9,27829.4,28142.3,40461.721,1682060400000
2023-04-21 08:00:00+00:00,28142.4,28225.8,28000.2,28061.4,26538.293999999998,1682064000000
2023-04-21 09:00:00+00:00,28061.4,28103.4,27954.4,28048.8,16432.196,1682067600000
2023-04-21 10:00:00+00:00,28048.9,28146.9,27916.9,27990.0,17176.894,1682071200000
2023-04-21 11:00:00+00:00,27990.0,28085.8,27904.4,28054.5,20683.976000000002,1682074800000
2023-04-21 12:00:00+00:00,28054.5,28220.8,27954.4,28206.7,28975.923,1682078400000
2023-04-21 13:00:00+00:00,28206.6,28300.0,28078.0,28104.0,37612.201,1682082000000
2023-04-21 14:00:00+00:00,28103.9,28213.3,28025.0,28048.4,34891.087,1682085600000
2023-04-21 15:00:00+00:00,28048.4,28137.8,27967.0,28032.8,25198.552000000003,1682089200000
2023-04-21 16:00:00+00:00,28032.8,28086.4,27930.0,28035.0,25590.088,1682092800000
2023-04-21 17:00:00+00:00,28035.0,28053.5,27744.0,27893.4,44203.626,1682096400000
2023-04-21 18:00:00+00:00,27893.4,27988.2,27700.0,27776.8,30128.06,1682100000000
2023-04-21 19:00:00+00:00,27776.8,27799.3,27188.0,27273.6,111192.959,1682103600000
2023-04-21 20:00:00+00:00,27273.6,27400.0,27160.0,27263.7,39139.263,1682107200000
2023-04-21 21:00:00+00:00,27263.7,27365.5,27215.9,27279.0,14789.816,1682110800000
2023-04-21 22:00:00+00:00,27279.1,27342.0,27100.0,27259.7,24858.226000000002,1682114400000
2023-04-21 23:00:00+00:00,27259.8,27330.0,27235.1,27252.5,12230.421,1682118000000
2023-04-22 00:00:00+00:00,27252.6,27325.0,27208.1,27216.7,10981.056999999999,1682121600000
2023-04-22 01:00:00+00:00,27216.8,27306.3,27126.0,27285.8,16044.007,1682125200000
2023-04-22 02:00:00+00:00,27285.8,27313.6,27224.0,27229.5,9208.936,1682128800000
2023-04-22 03:00:00+00:00,27229.5,27360.0,27223.5,27309.9,9495.471,1682132400000
2023-04-22 04:00:00+00:00,27309.9,27357.0,27290.6,27334.1,7935.816999999999,1682136000000
2023-04-22 05:00:00+00:00,27334.0,27387.8,27291.0,27383.9,7263.649,1682139600000
2023-04-22 06:00:00+00:00,27384.0,27384.1,27289.2,27334.7,8584.799,1682143200000
2023-04-22 07:00:00+00:00,27334.8,27343.0,27204.5,27268.4,12290.803,1682146800000
2023-04-22 08:00:00+00:00,27268.4,27299.9,27166.0,27201.1,13388.12,1682150400000
2023-04-22 09:00:00+00:00,27201.1,27262.1,27201.0,27229.3,8023.102,1682154000000
2023-04-22 10:00:00+00:00,27229.3,27254.4,27168.0,27238.6,11791.618999999999,1682157600000
2023-04-22 11:00:00+00:00,27238.6,27310.0,27226.0,27276.1,9686.811,1682161200000
2023-04-22 12:00:00+00:00,27276.1,27349.0,27270.3,27325.1,10306.534,1682164800000
2023-04-22 13:00:00+00:00,27325.2,27347.5,27219.5,27241.9,12607.535,1682168400000
2023-04-22 14:00:00+00:00,27241.9,27478.0,27232.1,27463.8,26851.065,1682172000000
2023-04-22 15:00:00+00:00,27463.7,27556.1,27369.1,27477.1,32438.621,1682175600000
2023-04-22 16:00:00+00:00,27477.1,27685.5,27470.5,27567.4,37099.119,1682179200000
2023-04-22 17:00:00+00:00,27567.4,27780.0,27551.5,27654.0,24527.415,1682182800000
2023-04-22 18:00:00+00:00,27654.1,27664.3,27512.0,27585.7,16143.312,1682186400000
2023-04-22 19:00:00+00:00,27585.7,27642.8,27569.4,27604.7,8739.959,1682190000000
2023-04-22 20:00:00+00:00,27604.6,27693.2,27604.6,27621.4,8584.462,1682193600000
2023-04-22 21:00:00+00:00,27621.4,27658.8,27554.6,27658.8,7009.361999999999,1682197200000
2023-04-22 22:00:00+00:00,27658.8,27888.0,27636.2,27837.8,22710.392999999996,1682200800000
2023-04-22 23:00:00+00:00,27837.8,27868.7,27785.0,27807.2,13837.053,1682204400000
2023-04-23 00:00:00+00:00,27807.2,27807.3,27390.3,27532.8,31101.497000000003,1682208000000
2023-04-23 01:00:00+00:00,27532.7,27649.0,27457.0,27539.4,17495.625,1682211600000
2023-04-23 02:00:00+00:00,27539.5,27598.4,27474.0,27580.1,8986.863000000001,1682215200000
2023-04-23 03:00:00+00:00,27580.1,27633.0,27516.8,27545.2,9074.771999999999,1682218800000
2023-04-23 04:00:00+00:00,27545.2,27621.8,27533.6,27592.0,5057.393,1682222400000
